match_name,url,match_country,venue,team1_name,team1_score,team2_name,team2_score,pid,name,team_name,out_by,runs_scored,balls_faced,fours,sixes,strike_rate,overs,maiden,runs_given,wickets,no_balls,wide_balls,CROST,extras
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,414,Upul Tharanga,Sri Lanka,c Dhawan b Hardik Pandya,49,46,10,0,106.52,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,8387,Danushka Gunathilaka,Sri Lanka,c Dhoni b Bumrah,1,11,0,0,9.09,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,6243,Lahiru Thirimanne,Sri Lanka,b Bhuvneshwar,0,3,0,0,0.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,1629,Angelo Mathews,Sri Lanka,not out,25,42,5,0,59.52,5,2,8,1,0,2,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,10154,,,None,-1,0,0,0,0,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,7884,Niroshan Dickwella,Sri Lanka,not out,26,24,5,0,108.33,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,2281,Thisara Perera,Sri Lanka,None,-1,0,0,0,0,4.2,0,29,1,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,8398,Sachith Pathirana,Sri Lanka,None,-1,0,0,0,0,4,1,16,1,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,1785,Lakmal,Sri Lanka,None,-1,0,0,0,0,10,4,13,4,0,1,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,8483,Dananjaya,Sri Lanka,None,-1,0,0,0,0,5,2,7,1,0,0,0,0
"India vs Sri Lanka, 1st ODI",19193/ind-vs-sl-1st-odi-sri-lanka-tour-of-india-2017,india-2017,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,112,Sri Lanka,114,6730,N Pradeep,Sri Lanka,None,-1,0,0,0,0,10,4,37,2,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,576,Rohit,India,not out,208,153,13,12,135.95,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,1446,Dhawan,India,c Thirimanne b Sachith Pathirana,68,67,9,0,101.49,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,9428,Shreyas Iyer,India,c (sub)C de Silva b Thisara Perera,88,70,9,2,125.71,1,0,2,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,145,,,None,-1,0,0,0,0,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,1836,,,None,-1,0,0,0,0,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,265,Dhoni,India,lbw b Thisara Perera,7,5,0,1,140.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,9647,Hardik Pandya,India,c Thirimanne b Thisara Perera,8,5,1,0,160.00,10,0,39,1,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,10945,Washington Sundar,India,None,-1,0,0,0,0,10,0,65,1,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,1726,Bhuvneshwar Kumar,India,None,-1,0,0,0,0,9,0,40,1,0,2,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,9311,Jasprit Bumrah,India,None,-1,0,0,0,0,10,0,43,2,0,2,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,7910,Yuzvendra Chahal,India,None,-1,0,0,0,0,10,0,60,3,0,5,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,8387,Danushka Gunathilaka,Sri Lanka,c Dhoni b Bumrah,16,19,1,0,84.21,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,414,Upul Tharanga,Sri Lanka,c Karthik b Hardik Pandya,7,14,1,0,50.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,6243,Lahiru Thirimanne,Sri Lanka,b Washington Sundar,21,35,1,0,60.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,1629,Angelo Mathews,Sri Lanka,not out,111,132,9,3,84.09,4,1,9,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,7884,Niroshan Dickwella,Sri Lanka,c Washington Sundar b Chahal,22,20,4,0,110.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,10154,Asela Gunaratne,Sri Lanka,st Dhoni b Chahal,34,30,5,0,113.33,1,0,10,0,0,2,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,2281,Thisara Perera,Sri Lanka,c Dhoni b Chahal,5,3,1,0,166.67,8,0,80,3,0,1,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,8398,Sachith Pathirana,Sri Lanka,c Dhawan b Bhuvneshwar,2,8,0,0,25.00,9,0,63,1,0,3,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,1785,Suranga Lakmal,Sri Lanka,not out,11,22,0,0,50.00,8,0,71,0,0,1,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,8483,Akila Dananjaya,Sri Lanka,c Rohit b Bumrah,11,17,2,0,64.71,10,0,51,0,0,1,0,0
"India vs Sri Lanka, 2nd ODI",19194/ind-vs-sl-2nd-odi-sri-lanka-tour-of-india-2017,india-2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,392,Sri Lanka,251,6730,N Pradeep,Sri Lanka,None,-1,0,0,0,0,10,0,106,0,0,3,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,576,Rohit Sharma,India,b Dananjaya,7,14,0,1,50.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,1446,Shikhar Dhawan,India,not out,100,85,13,2,117.65,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,9428,Shreyas Iyer,India,c Lakmal b Thisara Perera,65,63,8,1,103.17,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,265,,,None,-1,0,0,0,0,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,9647,Hardik Pandya,India,None,-1,0,0,0,0,10,1,49,2,0,1,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,1836,,,None,-1,0,0,0,0,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,145,Dinesh Karthik,India,not out,26,31,3,0,83.87,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,1726,Bhuvneshwar,India,None,-1,0,0,0,0,6.5,0,35,1,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,9311,Bumrah,India,None,-1,0,0,0,0,8,1,39,1,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,8292,Kuldeep Yadav,India,None,-1,0,0,0,0,10,0,42,3,0,2,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,7910,Chahal,India,None,-1,0,0,0,0,10,3,46,3,0,1,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,8387,Danushka Gunathilaka,Sri Lanka,c Rohit b Bumrah,13,12,2,0,108.33,1,0,12,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,414,Tharanga,Sri Lanka,st Dhoni b Kuldeep Yadav,95,82,12,3,115.85,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,9495,Samarawickrama,Sri Lanka,c Dhawan b Chahal,42,57,5,0,73.68,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,1629,Angelo Mathews,Sri Lanka,b Chahal,17,28,2,0,60.71,3,0,30,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,7884,Dickwella,Sri Lanka,c Shreyas Iyer b Kuldeep Yadav,8,4,2,0,200.00,0,0,0,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,10154,Asela Gunaratne,Sri Lanka,c Dhoni b Bhuvneshwar,17,51,0,0,33.33,4,0,30,0,0,8,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,2281,Thisara Perera,Sri Lanka,lbw b Chahal,6,6,0,0,100.00,5,0,25,1,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,8398,Sachith Pathirana,Sri Lanka,c Chahal b Hardik Pandya,7,12,1,0,58.33,4,0,33,0,0,0,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,8483,Akila Dananjaya,Sri Lanka,b Kuldeep Yadav,1,4,0,0,25.00,7.1,0,53,1,0,6,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,1785,Suranga Lakmal,Sri Lanka,lbw b Hardik Pandya,1,2,0,0,50.00,5,2,20,0,0,1,0,0
"India vs Sri Lanka, 3rd ODI",19195/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2017,india-2017,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sri Lanka,215,India,219,6730,Nuwan Pradeep,Sri Lanka,not out,0,11,0,0,0.00,3,0,10,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,1446,Dhawan,India,c Latham b Boult,9,12,1,0,75.00,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,576,Rohit,India,b Boult,20,18,0,2,111.11,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,1413,Kohli,India,c Boult b Southee,121,125,9,2,96.80,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,145,Karthik,India,c Munro b Southee,37,47,4,0,78.72,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,1851,Kedar Jadhav,India,c and b Santner,12,25,1,0,48.00,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,265,Dhoni,India,c Guptill b Boult,25,42,2,0,59.52,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,9647,Hardik Pandya,India,c Williamson b Boult,16,16,1,1,100.00,10,0,46,1,0,2,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,1726,Bhuvneshwar Kumar,India,c Henry Nicholls b Southee,26,15,2,2,173.33,10,0,56,1,0,2,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,8292,Kuldeep Yadav,India,not out,0,0,0,0,0.00,10,0,64,1,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,9311,Jasprit Bumrah,India,None,-1,0,0,0,0,9,0,56,1,0,1,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,7910,Yuzvendra Chahal,India,None,-1,0,0,0,0,10,0,51,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,1457,Martin Guptill,New Zealand,c Karthik b Hardik Pandya,32,48,5,0,66.67,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,8085,Colin Munro,New Zealand,c Karthik b Bumrah,28,35,3,1,80.00,7,0,38,0,0,1,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,6326,Kane Williamson,New Zealand,c Kedar Jadhav b Kuldeep Yadav,6,8,0,0,75.00,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,521,Ross Taylor,New Zealand,c Chahal b Bhuvneshwar,95,100,8,0,95.00,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,8216,Tom Latham,New Zealand,not out,103,102,8,2,100.98,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,10694,Henry Nicholls,New Zealand,not out,4,1,1,0,400.00,0,0,0,0,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,8081,de Grandhomme,New Zealand,None,-1,0,0,0,0,4,0,27,0,0,1,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,10100,Santner,New Zealand,None,-1,0,0,0,0,10,0,41,1,0,3,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,7625,Milne,New Zealand,None,-1,0,0,0,0,9,0,62,0,0,3,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,1057,Southee,New Zealand,None,-1,0,0,0,0,10,0,73,3,0,0,0,0
"India vs New Zealand, 1st ODI",18956/ind-vs-nz-1st-odi-new-zealand-tour-of-india-2017,india-2017,"Wankhede Stadium, Mumbai",India,280,New Zealand,284,8117,Boult,New Zealand,None,-1,0,0,0,0,10,1,35,4,0,2,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,576,Rohit Sharma,India,c Munro b Southee,7,19,1,0,36.84,0,0,0,0,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,1446,Shikhar Dhawan,India,c Ross Taylor b Milne,68,84,5,2,80.95,0,0,0,0,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,1413,Virat Kohli,India,c Latham b de Grandhomme,29,29,3,1,100.00,0,0,0,0,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,145,Dinesh Karthik,India,not out,64,92,4,0,69.57,0,0,0,0,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,1851,Kedar Jadhav,India,None,-1,0,0,0,0,8,0,31,0,0,1,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,265,MS Dhoni,India,not out,18,21,3,0,85.71,0,0,0,0,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,9647,Hardik Pandya,India,c Milne b Santner,30,31,2,1,96.77,4,0,23,1,0,2,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,8808,Axar,India,None,-1,0,0,0,0,10,1,54,1,0,1,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,1726,Bhuvneshwar,India,None,-1,0,0,0,0,10,0,45,3,0,1,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,9311,Bumrah,India,None,-1,0,0,0,0,10,2,38,2,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,7910,Chahal,India,None,-1,0,0,0,0,8,1,36,2,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,1457,Guptill,New Zealand,c Dhoni b Bhuvneshwar,11,9,2,0,122.22,0,0,0,0,0,0,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,8085,Colin Munro,New Zealand,b Bhuvneshwar,10,17,0,1,58.82,2,0,12,0,0,4,0,0
"India vs New Zealand, 2nd ODI",18957/ind-vs-nz-2nd-odi-new-zealand-tour-of-india-2017,india-2017,"Maharashtra Cricket Association Stadium, Pune",New Zealand,230,India,232,6326,Williamson,New Zealand,lbw b Bumrah,3,14,0,0,21.43,0,0,0,0,0,0,0,0
